id,first_active_month,reward_program,cardholder_fico_score,cardholder_fico_range,cardholder_age
C_ID_02cef8372d,2017-03,travel,834,excellent,31
C_ID_02cf1bfa4a,2017-06,cash_back,737,excellent,69
C_ID_02cf37eafc,2017-08,cash_back,312,bad,22
C_ID_02d1ec26d7,2017-11,cash_back,768,excellent,19
C_ID_02d39fcb5e,2015-03,cash_back,466,bad,73
C_ID_02d6593b4c,2017-09,cash_back,680,fair,73
C_ID_02d67f1718,2017-12,dining_entertainment,757,excellent,24
C_ID_02dbf59617,2016-05,dining_entertainment,305,bad,27
C_ID_02dcbd9355,2017-04,cash_back,744,excellent,61
C_ID_02e2fb9abf,2017-11,dining_entertainment,602,bad,48
C_ID_02e75bd2a8,2017-03,travel,726,excellent,48
C_ID_02ed75d8ae,2017-11,cash_back,817,excellent,38
C_ID_02edd6a76a,2017-11,travel,696,good,30
C_ID_02ee1143a6,2017-05,travel,573,bad,60
C_ID_02f3a538cc,2017-03,cash_back,589,bad,71
C_ID_02f7adcc67,2015-06,cash_back,307,bad,18
C_ID_02f97fda1f,2017-02,cash_back,709,good,86
C_ID_02f9c5437a,2017-08,cash_back,767,excellent,33
C_ID_02f9c9b893,2017-08,travel,816,excellent,25
C_ID_02fbff949a,2015-12,cash_back,673,fair,34
C_ID_02fd76c11a,2017-06,travel,372,bad,61
C_ID_02fdba77c9,2017-06,dining_entertainment,806,excellent,37
C_ID_02ffbd7e1c,2017-07,travel,389,bad,57
C_ID_030067f01a,2017-03,cash_back,718,good,38
C_ID_0300e981aa,2017-04,cash_back,380,bad,31
C_ID_0300efbaea,2017-05,cash_back,627,bad,51
C_ID_030189ac89,2017-07,cash_back,451,bad,21
C_ID_0303116234,2016-12,cash_back,541,bad,50
C_ID_03048d8abd,2016-06,cash_back,527,bad,76
C_ID_03069649a7,2017-06,cash_back,802,excellent,43
C_ID_030a8b9eac,2016-12,cash_back,418,bad,40
C_ID_030ca478f4,2016-12,travel,832,excellent,33
C_ID_030e7f6a02,2016-11,cash_back,593,bad,38
C_ID_0310acb260,2016-10,travel,411,bad,53
C_ID_0313ed1acb,2017-11,cash_back,730,excellent,49
C_ID_031528f1f0,2016-12,dining_entertainment,822,excellent,88
C_ID_0315c0c955,2016-10,cash_back,324,bad,78
C_ID_031787fc80,2017-02,dining_entertainment,723,excellent,95
C_ID_03189cf06c,2016-06,travel,688,fair,34
C_ID_0319d3dd1d,2016-12,cash_back,315,bad,33
C_ID_031a8e7061,2017-06,cash_back,361,bad,36
C_ID_031c0c6cb1,2017-11,dining_entertainment,727,excellent,64
C_ID_032481346c,2017-01,cash_back,366,bad,27
C_ID_03253f392f,2017-11,cash_back,744,excellent,37
C_ID_0325c4136c,2017-03,dining_entertainment,433,bad,39
C_ID_032b3cdb47,2017-03,cash_back,683,fair,80
C_ID_032cbbff8b,2017-01,travel,337,bad,45
C_ID_032d36a3ae,2017-07,travel,722,excellent,40
C_ID_03305ad5e7,2017-08,cash_back,703,good,47
C_ID_0330ac4f0b,2017-06,cash_back,316,bad,21
C_ID_03324afa66,2016-06,travel,345,bad,53
C_ID_033553049b,2017-09,travel,748,excellent,21
C_ID_033655d17f,2017-06,cash_back,589,bad,77
C_ID_0336ed6f8a,2017-05,cash_back,533,bad,63
C_ID_0337fddd98,2017-01,cash_back,552,bad,86
C_ID_0339ae8cc3,2016-12,cash_back,432,bad,39
C_ID_0339cfd2af,2017-03,cash_back,841,excellent,41
C_ID_033a07a145,2017-08,cash_back,751,excellent,34
C_ID_033a0c3cd4,2017-03,travel,721,excellent,39
C_ID_033a747239,2017-10,cash_back,617,bad,46
C_ID_033b816dcb,2017-06,cash_back,520,bad,31
C_ID_033c42eab8,2017-03,travel,529,bad,64
C_ID_033cec39db,2016-07,cash_back,403,bad,45
C_ID_03425d6bb2,2017-07,cash_back,741,excellent,58
C_ID_0342f147a9,2016-03,cash_back,759,excellent,31
C_ID_034310669f,2017-10,dining_entertainment,768,excellent,41
C_ID_03442ca686,2016-05,travel,768,excellent,66
C_ID_0345ae90b4,2016-12,cash_back,464,bad,61
C_ID_034647ea2d,2016-10,cash_back,409,bad,54
C_ID_0348093d6d,2016-05,cash_back,329,bad,31
C_ID_034a860d9f,2017-04,travel,797,excellent,39
C_ID_034a98b48e,2017-08,dining_entertainment,611,bad,19
C_ID_034ab866e0,2017-09,dining_entertainment,615,bad,75
C_ID_03503bfacb,2017-02,cash_back,482,bad,68
C_ID_0351ae4ac2,2014-09,cash_back,494,bad,86
C_ID_0351e8d4a3,2015-06,dining_entertainment,708,good,45
C_ID_03538e5a9f,2017-08,dining_entertainment,611,bad,37
C_ID_035433c15a,2017-06,cash_back,722,excellent,68
C_ID_035527c162,2016-09,travel,547,bad,42
C_ID_0355842289,2017-04,travel,330,bad,36
C_ID_0359e86ba3,2017-05,cash_back,510,bad,59
C_ID_035a629e32,2016-12,cash_back,849,excellent,79
C_ID_035cc4b143,2016-08,cash_back,654,fair,44
C_ID_0360af6cdd,2017-04,cash_back,509,bad,18
C_ID_0362579021,2017-05,dining_entertainment,602,bad,48
C_ID_0363fc9b98,2017-04,cash_back,609,bad,44
C_ID_036537ff7d,2017-06,travel,654,fair,19
C_ID_03654894e4,2016-06,cash_back,404,bad,45
C_ID_0368d8191c,2017-10,cash_back,842,excellent,26
C_ID_03692e6d6d,2016-10,dining_entertainment,723,excellent,56
C_ID_036d55f4af,2015-09,cash_back,645,fair,48
C_ID_036d75f686,2017-02,cash_back,584,bad,81
C_ID_036d7bec76,2016-05,cash_back,728,excellent,32
C_ID_037083886b,2017-02,dining_entertainment,635,fair,52
C_ID_0370aac15d,2017-07,cash_back,842,excellent,32
C_ID_03713bbafa,2017-12,dining_entertainment,552,bad,89
C_ID_0373f599f1,2016-12,cash_back,534,bad,88
C_ID_03778d6c0d,2017-06,cash_back,533,bad,48
C_ID_0378147e0b,2015-02,cash_back,461,bad,51
C_ID_03791cc9bf,2017-08,travel,681,fair,47
C_ID_03793e545a,2016-12,dining_entertainment,845,excellent,58
C_ID_037b15d5d8,2017-12,cash_back,612,bad,72
C_ID_037c83e3fd,2017-05,cash_back,604,bad,46
C_ID_037d6c7db8,2017-09,cash_back,614,bad,41
C_ID_037f4aba9f,2016-10,cash_back,626,bad,61
C_ID_0380672386,2017-04,cash_back,316,bad,67
C_ID_0383567a11,2017-09,travel,401,bad,28
C_ID_038462df75,2017-11,cash_back,694,good,48
C_ID_0386e6f1a7,2015-07,cash_back,501,bad,38
C_ID_038a3cb25a,2015-12,cash_back,386,bad,29
C_ID_038c6e0336,2017-03,cash_back,715,good,24
C_ID_038d40c713,2017-12,cash_back,604,bad,25
C_ID_038ddcc206,2017-07,cash_back,519,bad,97
C_ID_038e59fb49,2014-05,cash_back,761,excellent,30
C_ID_038eff84f0,2016-07,cash_back,547,bad,48
C_ID_038f5a5d43,2017-11,travel,578,bad,27
C_ID_039139ec0f,2017-02,cash_back,325,bad,82
C_ID_039282747f,2017-12,dining_entertainment,702,good,28
C_ID_0392c8550b,2016-09,travel,742,excellent,57
C_ID_039329389f,2017-09,cash_back,646,fair,28
C_ID_03950f6dc9,2017-12,cash_back,835,excellent,40
C_ID_0395ac375f,2017-11,cash_back,665,fair,29
C_ID_0397486595,2017-10,cash_back,731,excellent,22
C_ID_0398d3280c,2017-12,cash_back,611,bad,72
C_ID_0399a4b0f8,2017-07,cash_back,462,bad,69
C_ID_039adeffa6,2017-04,cash_back,349,bad,25
C_ID_039afe8efd,2015-10,travel,386,bad,60
C_ID_039ebb5d73,2014-09,cash_back,666,fair,29
C_ID_039fae55ab,2017-11,dining_entertainment,793,excellent,22
C_ID_03a7550044,2017-11,travel,500,bad,99
C_ID_03a8496cf9,2017-08,travel,649,fair,49
C_ID_03a9510510,2016-12,dining_entertainment,694,good,19
C_ID_03ab496e52,2017-10,cash_back,449,bad,25
C_ID_03ac89a793,2017-04,cash_back,394,bad,21
C_ID_03aca44166,2017-07,dining_entertainment,398,bad,69
C_ID_03ad0618ce,2016-03,dining_entertainment,580,bad,26
C_ID_03b0c7b495,2016-08,cash_back,699,good,79
C_ID_03b785c555,2017-07,cash_back,330,bad,44
C_ID_03b9d5bca5,2016-10,dining_entertainment,601,bad,23
C_ID_03bbe75e04,2017-01,dining_entertainment,706,good,19
C_ID_03bf96f2a4,2017-08,cash_back,425,bad,49
C_ID_03bfabc1cd,2017-02,cash_back,359,bad,40
C_ID_03c23085bb,2016-12,cash_back,784,excellent,48
C_ID_03c2a4dbe8,2017-09,cash_back,371,bad,64
C_ID_03c374bf80,2017-03,cash_back,519,bad,41
C_ID_03c69664e2,2016-07,cash_back,480,bad,46
C_ID_03c7df06d4,2017-02,cash_back,429,bad,21
C_ID_03c8f16028,2016-04,cash_back,626,bad,70
C_ID_03cb8687c9,2017-02,cash_back,374,bad,30
C_ID_03d0a58c02,2017-11,dining_entertainment,502,bad,68
C_ID_03d315e206,2017-01,cash_back,779,excellent,50
C_ID_03d5897583,2017-03,cash_back,379,bad,31
C_ID_03d5fb6c9c,2017-11,cash_back,703,good,25
C_ID_03d6c9587f,2017-08,dining_entertainment,849,excellent,60
C_ID_03d7cca469,2017-03,dining_entertainment,357,bad,27
C_ID_03d9939531,2016-02,travel,347,bad,37
C_ID_03d999fb76,2016-12,cash_back,845,excellent,37
C_ID_03dd722beb,2017-05,cash_back,797,excellent,45
C_ID_03dff02d99,2017-12,cash_back,720,excellent,69
C_ID_03e1f7a08a,2017-07,cash_back,529,bad,67
C_ID_03e3e52d65,2017-10,cash_back,559,bad,29
C_ID_03e573ef21,2016-05,travel,767,excellent,28
C_ID_03ee361912,2016-12,cash_back,751,excellent,86
C_ID_03eed0df55,2017-05,cash_back,816,excellent,64
C_ID_03f2699673,2016-11,cash_back,474,bad,63
C_ID_03f40eb67a,2017-09,cash_back,714,good,18
C_ID_03f93526b8,2013-07,cash_back,389,bad,22
C_ID_03fa492a53,2017-06,cash_back,351,bad,25
C_ID_03fad7f223,2017-11,dining_entertainment,329,bad,84
C_ID_03fbfa99d3,2017-12,cash_back,546,bad,51
C_ID_0401f8c1f6,2017-08,dining_entertainment,372,bad,69
C_ID_040313cc5e,2017-11,cash_back,367,bad,22
C_ID_0403e8b4ef,2017-08,cash_back,644,fair,67
C_ID_04072791d1,2017-02,cash_back,317,bad,41
C_ID_0408bd2dcf,2016-06,cash_back,380,bad,50
C_ID_0408db719c,2017-09,cash_back,618,bad,20
C_ID_040b068acf,2016-11,cash_back,367,bad,62
C_ID_040b434c0f,2016-07,cash_back,517,bad,55
C_ID_040c5cba20,2014-09,cash_back,713,good,34
C_ID_040cfd79c2,2017-09,travel,362,bad,24
C_ID_040fc2a495,2017-12,travel,546,bad,46
C_ID_0412192ae6,2017-01,dining_entertainment,763,excellent,30
C_ID_0412b4a5b9,2015-08,dining_entertainment,526,bad,26
C_ID_041393a993,2017-08,dining_entertainment,800,excellent,55
C_ID_041618ad24,2017-01,cash_back,619,bad,64
C_ID_04195b796c,2017-09,cash_back,661,fair,30
C_ID_0419b3b000,2017-08,cash_back,322,bad,28
C_ID_041a995056,2016-09,travel,512,bad,53
C_ID_041cf353e8,2017-01,dining_entertainment,416,bad,75
C_ID_041d0eeb7a,2017-08,cash_back,600,bad,99
C_ID_041d99afc1,2017-06,dining_entertainment,478,bad,19
C_ID_041e3d61a1,2017-09,cash_back,685,fair,63
C_ID_041eb4ff9c,2016-05,travel,335,bad,44
C_ID_04207da384,2017-05,cash_back,590,bad,33
C_ID_04214ceb9f,2017-03,cash_back,792,excellent,47
C_ID_04237e4f07,2017-03,travel,714,good,44
C_ID_0423d31f94,2017-07,travel,820,excellent,21
C_ID_04240a00a7,2015-06,cash_back,467,bad,29
C_ID_0426ef5e84,2017-07,cash_back,743,excellent,48
C_ID_0428bd6e89,2015-05,cash_back,687,fair,37
C_ID_042aafc5b5,2017-08,travel,451,bad,74
C_ID_042ae24370,2017-08,cash_back,712,good,43
C_ID_042f4868b4,2017-01,cash_back,798,excellent,26
C_ID_042fd0eb54,2017-08,cash_back,791,excellent,67
C_ID_0431b415cd,2017-04,cash_back,834,excellent,33
C_ID_0432b317af,2017-10,cash_back,802,excellent,31
C_ID_0432b5fd99,2017-05,cash_back,832,excellent,77
C_ID_04340bad2a,2016-01,cash_back,330,bad,27
C_ID_0434e4eab1,2017-05,dining_entertainment,512,bad,59
C_ID_043553185e,2016-11,cash_back,636,fair,32
C_ID_0436e21769,2017-10,cash_back,650,fair,82
C_ID_0438a5c6af,2017-02,cash_back,365,bad,19
C_ID_043a085710,2017-11,travel,718,good,25
C_ID_043b3c2ccd,2017-02,cash_back,636,fair,44
C_ID_043cd79703,2017-03,travel,660,fair,64
C_ID_043d1fbc11,2017-10,cash_back,546,bad,89
C_ID_043d21fb85,2017-12,cash_back,404,bad,21
C_ID_0440130972,2017-03,travel,505,bad,44
C_ID_04409c7973,2016-05,cash_back,665,fair,32
C_ID_0440f2cc0b,2015-09,cash_back,823,excellent,22
C_ID_0444324614,2016-05,cash_back,528,bad,68
C_ID_04481db332,2017-05,cash_back,309,bad,62
C_ID_0448221703,2017-08,travel,519,bad,38
C_ID_044aa422b6,2016-03,cash_back,308,bad,33
C_ID_044bc26614,2016-10,dining_entertainment,748,excellent,91
C_ID_044d21f464,2017-08,dining_entertainment,737,excellent,25
C_ID_044e4bac36,2017-07,cash_back,680,fair,49
C_ID_044e8b406f,2016-11,travel,788,excellent,66
C_ID_0451e614b8,2017-12,travel,601,bad,23
C_ID_0457f0be48,2017-10,cash_back,510,bad,45
C_ID_045833a608,2017-09,cash_back,658,fair,69
C_ID_045b9d8e7d,2016-11,dining_entertainment,486,bad,26
C_ID_045c478562,2017-06,travel,602,bad,43
C_ID_04606b29b3,2017-09,cash_back,833,excellent,23
C_ID_04611d71e7,2016-10,dining_entertainment,840,excellent,33
C_ID_04613b54dc,2017-01,dining_entertainment,699,good,74
C_ID_0461bc2ff8,2017-11,cash_back,743,excellent,34
C_ID_0466309b9b,2017-10,cash_back,323,bad,19
C_ID_0468479c29,2017-09,travel,797,excellent,33
C_ID_046dd42deb,2016-11,dining_entertainment,329,bad,27
C_ID_046e3acf4b,2017-04,travel,570,bad,52
C_ID_046f7c0917,2016-08,travel,325,bad,24
C_ID_04715b857f,2017-07,cash_back,469,bad,40
C_ID_047273b30f,2016-11,cash_back,461,bad,24
C_ID_047348edc9,2015-02,cash_back,607,bad,72
C_ID_04735ce4ec,2017-09,dining_entertainment,515,bad,34
C_ID_04741b2bbe,2017-10,dining_entertainment,740,excellent,37
C_ID_0476025ae4,2014-02,cash_back,712,good,38
C_ID_04782dbd0c,2017-09,cash_back,521,bad,29
C_ID_0479adb68b,2017-08,cash_back,336,bad,22
C_ID_047a40b7ac,2016-11,cash_back,780,excellent,26
C_ID_047bff69c9,2017-12,dining_entertainment,449,bad,31
C_ID_047f1d6059,2017-09,cash_back,509,bad,48
C_ID_048420e951,2015-07,travel,465,bad,41
C_ID_0487305d4f,2017-01,travel,351,bad,52
C_ID_04886edd12,2016-12,dining_entertainment,649,fair,21
C_ID_04893bcf1c,2017-11,cash_back,822,excellent,44
C_ID_048bf0aa2d,2016-08,dining_entertainment,657,fair,54
C_ID_048d7b91f0,2016-07,cash_back,823,excellent,53
C_ID_048d9c8c78,2016-12,cash_back,850,excellent,34
C_ID_048f021387,2017-06,travel,584,bad,51
C_ID_048f3a6689,2016-04,cash_back,712,good,24
C_ID_048fcc151b,2017-01,dining_entertainment,540,bad,27
C_ID_049369fb9b,2016-12,travel,688,fair,50
C_ID_0494b17862,2017-03,dining_entertainment,337,bad,46
C_ID_04969bf3f4,2017-07,cash_back,444,bad,36
C_ID_0496a45c65,2017-01,cash_back,752,excellent,43
C_ID_0497209075,2015-10,cash_back,407,bad,80
C_ID_04972b847d,2017-03,cash_back,586,bad,82
C_ID_0498266203,2017-09,cash_back,805,excellent,26
C_ID_049adbe90a,2015-03,cash_back,421,bad,48
C_ID_049b968b6d,2017-10,dining_entertainment,385,bad,98
C_ID_049d72d6d5,2017-11,cash_back,594,bad,37
C_ID_049f44c49f,2016-07,cash_back,468,bad,75
C_ID_04a0b31677,2016-12,dining_entertainment,348,bad,48
C_ID_04a67b9225,2017-08,cash_back,523,bad,66
C_ID_04a6f36396,2015-12,dining_entertainment,627,bad,26
C_ID_04a94df831,2017-02,cash_back,417,bad,94
C_ID_04aa7355a6,2016-06,cash_back,847,excellent,45
C_ID_04ab6e7d57,2017-03,cash_back,831,excellent,83
C_ID_04abec0c17,2016-08,cash_back,682,fair,43
C_ID_04af7e5568,2017-09,cash_back,302,bad,66
C_ID_04b14cf684,2016-06,cash_back,555,bad,88
C_ID_04b76846f3,2017-01,cash_back,736,excellent,21
C_ID_04b7862d19,2016-02,cash_back,807,excellent,24
C_ID_04b8064f48,2015-12,dining_entertainment,687,fair,25
C_ID_04b9d737f5,2017-08,cash_back,690,good,19
C_ID_04ba18773f,2017-05,travel,510,bad,98
C_ID_04bb411934,2017-04,cash_back,349,bad,63
C_ID_04bd07d55b,2016-01,travel,794,excellent,24
C_ID_04bd1a611d,2017-01,travel,424,bad,22
C_ID_04bf62ccdd,2017-07,dining_entertainment,670,fair,24
C_ID_04bf70ef30,2017-03,cash_back,441,bad,34
C_ID_04c1413f4c,2017-06,cash_back,464,bad,73
C_ID_04c24b720e,2017-03,cash_back,767,excellent,34
C_ID_04c3562230,2016-06,dining_entertainment,608,bad,64
C_ID_04c41e92c9,2017-02,dining_entertainment,726,excellent,85
C_ID_04c476ca02,2017-05,cash_back,732,excellent,40
C_ID_04c52f63bb,2017-12,cash_back,503,bad,72
C_ID_04c552bd5f,2016-08,cash_back,599,bad,97
C_ID_04c5db9b90,2016-08,cash_back,411,bad,19
C_ID_04c86143c8,2015-09,cash_back,713,good,59
C_ID_04ccb8ef59,2017-03,cash_back,305,bad,25
C_ID_04cfd840ce,2016-11,travel,348,bad,37
C_ID_04cfeec9d7,2016-01,cash_back,640,fair,81
C_ID_04d0e54a55,2017-05,travel,675,fair,52
C_ID_04d0f172ce,2017-11,cash_back,568,bad,76
C_ID_04d15b2164,2016-10,cash_back,671,fair,21
C_ID_04d2a94d8e,2017-07,cash_back,415,bad,20
C_ID_04d31805a6,2016-10,cash_back,447,bad,47
C_ID_04d31da656,2017-12,travel,420,bad,58
C_ID_04d35467b5,2017-11,cash_back,508,bad,38
C_ID_04d534d249,2016-10,cash_back,710,good,39
C_ID_04d5b53148,2017-11,travel,755,excellent,23
C_ID_04db6423d1,2017-01,cash_back,808,excellent,30
C_ID_04dd64f03c,2016-09,cash_back,449,bad,58
C_ID_04df9cf984,2017-09,cash_back,653,fair,55
C_ID_04e0c1da05,2017-06,cash_back,373,bad,30
C_ID_04e2a24d2c,2016-07,cash_back,848,excellent,67
C_ID_04e32ef225,2017-11,travel,338,bad,30
C_ID_04e50047b3,2017-09,cash_back,445,bad,46
C_ID_04e572c8ae,2016-11,cash_back,363,bad,31
C_ID_04e5b222c2,2017-06,travel,380,bad,55
C_ID_04e5f1d8bc,2017-08,cash_back,361,bad,25
C_ID_04e888e845,2016-07,cash_back,646,fair,97
C_ID_04e9aa7b14,2017-08,cash_back,629,bad,96
C_ID_04ee3c7930,2016-08,cash_back,805,excellent,43
C_ID_04ef4a0f17,2016-07,dining_entertainment,354,bad,29
C_ID_04ef6b3728,2017-09,travel,366,bad,66
C_ID_04f047ee36,2014-10,cash_back,757,excellent,46
C_ID_04f39dd400,2016-03,cash_back,831,excellent,37
C_ID_04f5ded55f,2017-10,dining_entertainment,588,bad,27
C_ID_04f80c8250,2017-07,dining_entertainment,696,good,49
C_ID_04f8adaacb,2017-07,dining_entertainment,347,bad,57
C_ID_04fd958e43,2014-10,cash_back,354,bad,36
C_ID_04fe902eb6,2017-11,dining_entertainment,829,excellent,38
C_ID_04ff81e123,2015-03,travel,357,bad,40
C_ID_050235c643,2014-12,cash_back,522,bad,32
C_ID_05036c6060,2017-06,dining_entertainment,744,excellent,88
C_ID_05072fc458,2016-08,dining_entertainment,321,bad,24
C_ID_05090469e5,2017-09,cash_back,651,fair,30
C_ID_050ae2bec2,2017-07,cash_back,648,fair,29
C_ID_050cd89820,2017-11,dining_entertainment,409,bad,65
C_ID_050d1e6fd2,2016-01,cash_back,677,fair,80
C_ID_050fbedeef,2017-01,dining_entertainment,646,fair,80
C_ID_051181edcc,2016-04,dining_entertainment,419,bad,34
C_ID_051241e328,2017-06,travel,492,bad,27
C_ID_0513508909,2017-07,cash_back,555,bad,77
C_ID_0513be12e3,2017-05,cash_back,629,bad,46
C_ID_05157f2d84,2016-10,cash_back,398,bad,54
C_ID_0516ad3bc0,2017-08,cash_back,575,bad,78
C_ID_05188a5fd6,2015-10,cash_back,657,fair,73
C_ID_05188f08de,2017-01,travel,829,excellent,46
C_ID_051995b4f6,2017-01,dining_entertainment,315,bad,29
C_ID_051a7bc32a,2016-04,dining_entertainment,542,bad,45
C_ID_051ceb74bd,2017-02,dining_entertainment,339,bad,23
C_ID_051da3a2ff,2017-10,travel,677,fair,82
C_ID_051db48626,2017-07,cash_back,499,bad,26
C_ID_051f7856af,2016-11,travel,610,bad,44
C_ID_05214bb177,2016-02,dining_entertainment,609,bad,22
C_ID_05230dd540,2016-10,dining_entertainment,592,bad,60
C_ID_0523b1e063,2014-01,cash_back,418,bad,62
C_ID_05242ff0e7,2016-07,cash_back,603,bad,62
C_ID_0527d7fc82,2015-11,travel,803,excellent,61
C_ID_052870e177,2017-07,dining_entertainment,359,bad,49
C_ID_0528d624bb,2017-11,travel,799,excellent,30
C_ID_052bf8c8c5,2015-12,cash_back,813,excellent,64
C_ID_052ce889fb,2016-07,cash_back,352,bad,61
C_ID_052d7ef7dd,2017-06,cash_back,485,bad,26
C_ID_052fa03e22,2016-08,cash_back,319,bad,52
C_ID_0531996a4a,2017-02,cash_back,445,bad,42
C_ID_053439b024,2017-07,cash_back,656,fair,72
C_ID_05354d9418,2017-08,cash_back,841,excellent,33
C_ID_0537f7e4dc,2017-01,travel,418,bad,26
C_ID_053ab0e04d,2015-11,cash_back,593,bad,90
C_ID_05404fa009,2017-03,dining_entertainment,485,bad,80
C_ID_0542792f2d,2017-10,cash_back,349,bad,49
C_ID_05431d65e0,2017-04,travel,366,bad,81
C_ID_0543494564,2017-12,dining_entertainment,822,excellent,77
C_ID_0545a5d173,2017-10,cash_back,320,bad,52
C_ID_05463bea6d,2016-10,cash_back,641,fair,58
C_ID_0546dfe504,2017-03,cash_back,850,excellent,62
C_ID_054c940917,2017-07,travel,305,bad,74
C_ID_054cbf4532,2017-10,cash_back,471,bad,96
C_ID_054db30e40,2017-10,cash_back,456,bad,18
C_ID_054e1a855d,2017-09,travel,483,bad,81
C_ID_054fe70804,2016-06,travel,845,excellent,28
C_ID_0551203c46,2017-07,dining_entertainment,396,bad,26
C_ID_055192cf88,2017-07,cash_back,774,excellent,89
C_ID_05527ff1dc,2017-04,cash_back,489,bad,75
C_ID_0555480aaf,2016-06,cash_back,830,excellent,22
C_ID_05584a9ae0,2017-05,travel,395,bad,46
C_ID_0558ad77a4,2017-09,cash_back,515,bad,56
C_ID_05590cbce4,2017-10,cash_back,358,bad,28
C_ID_055aef0b2f,2017-06,cash_back,671,fair,23
C_ID_055c72ec77,2016-04,cash_back,409,bad,40
C_ID_055d96c60f,2017-05,cash_back,329,bad,36
C_ID_055de1cf0d,2017-04,dining_entertainment,824,excellent,75
C_ID_055e8ad33c,2017-11,cash_back,314,bad,48
C_ID_055f417350,2016-08,cash_back,621,bad,75
C_ID_055f6e16aa,2017-06,dining_entertainment,443,bad,79
C_ID_055fa944f6,2016-10,dining_entertainment,799,excellent,27
C_ID_05616b4259,2016-12,dining_entertainment,577,bad,18
C_ID_0561f32751,2017-06,cash_back,635,fair,57
C_ID_05632536e1,2017-12,cash_back,670,fair,29
C_ID_056337cce4,2017-08,dining_entertainment,539,bad,53
C_ID_05636c1e91,2016-03,cash_back,742,excellent,45
C_ID_0564259f1f,2017-08,travel,833,excellent,54
C_ID_056530ba17,2016-11,travel,656,fair,25
C_ID_05658d4819,2017-02,cash_back,799,excellent,74
C_ID_0566c9b384,2017-05,dining_entertainment,718,good,53
C_ID_0567958efc,2017-10,cash_back,533,bad,41
C_ID_056826ec00,2017-05,cash_back,735,excellent,36
C_ID_0569178e83,2017-10,cash_back,664,fair,21
C_ID_056cb1680c,2016-07,dining_entertainment,729,excellent,44
C_ID_0571f38e8e,2014-11,cash_back,447,bad,93
C_ID_0573770745,2017-02,cash_back,339,bad,44
C_ID_057668100f,2017-08,cash_back,645,fair,62
C_ID_05770649ec,2017-03,cash_back,447,bad,62
C_ID_0577c8eb21,2016-12,cash_back,601,bad,44
C_ID_05788be697,2016-07,cash_back,597,bad,55
C_ID_05789acf43,2017-04,travel,670,fair,43
C_ID_057bdf4aae,2016-05,cash_back,483,bad,84
C_ID_05804948d5,2016-05,travel,533,bad,75
C_ID_0580a744b3,2017-04,travel,312,bad,48
C_ID_05819e7ff2,2017-10,cash_back,804,excellent,36
C_ID_0585d00b9f,2016-09,cash_back,429,bad,80
C_ID_0586e8949f,2015-12,dining_entertainment,402,bad,77
C_ID_0587354f3e,2016-04,cash_back,618,bad,49
C_ID_058c7b2c6a,2017-07,dining_entertainment,613,bad,57
C_ID_058d9b8a55,2017-06,cash_back,326,bad,98
C_ID_058e67a94b,2016-12,cash_back,332,bad,21
C_ID_058e6a88d0,2017-03,cash_back,666,fair,49
C_ID_058ee5a907,2014-01,cash_back,363,bad,43
C_ID_058f738029,2017-06,cash_back,598,bad,43
C_ID_058ff463cb,2017-07,cash_back,395,bad,29
C_ID_05903a97b8,2017-02,cash_back,553,bad,94
C_ID_0591f8c591,2017-09,cash_back,430,bad,26
C_ID_059715b6f4,2016-08,travel,420,bad,22
C_ID_059844fb9c,2016-12,cash_back,610,bad,25
C_ID_05987a8fd5,2014-12,dining_entertainment,395,bad,38
C_ID_059c5b6ee1,2017-05,cash_back,662,fair,61
C_ID_059db177b5,2017-10,travel,679,fair,49
C_ID_059df6dc2d,2016-11,cash_back,695,good,22
C_ID_05a0645d18,2017-10,cash_back,594,bad,93
C_ID_05a14a1438,2017-07,cash_back,377,bad,37
C_ID_05a22d61e6,2017-12,cash_back,736,excellent,35
C_ID_05a293201e,2017-04,cash_back,611,bad,41
C_ID_05a731564c,2016-08,cash_back,732,excellent,87
C_ID_05ac1d47d3,2017-09,travel,509,bad,41
C_ID_05ada66c16,2016-08,travel,741,excellent,20
C_ID_05ada7aab6,2016-06,cash_back,349,bad,37
C_ID_05aec9ab41,2017-05,cash_back,846,excellent,33
C_ID_05af36dbe4,2017-11,travel,395,bad,64
C_ID_05b0378401,2017-05,travel,684,fair,45
C_ID_05b0a49bfb,2017-11,cash_back,478,bad,31
C_ID_05b0bce43c,2017-02,cash_back,532,bad,48
C_ID_05b55afffd,2014-04,travel,342,bad,53
C_ID_05b68430c3,2016-07,travel,633,fair,80
C_ID_05b877c220,2017-01,cash_back,815,excellent,27
C_ID_05bb36b7eb,2017-06,cash_back,720,excellent,35
